id,PRODUCT_ID,STORE_ID,WEEK_NO,display,mailer
8478,26691,406,80,0,A
8479,26691,406,81,6,0
8480,26691,408,9,9,0
8481,26691,408,10,9,0
8482,26691,408,11,9,0
8483,26691,408,12,6,0
8484,26691,408,13,7,0
8485,26691,408,14,7,0
8486,26691,408,15,7,0
8487,26691,408,16,7,0
8488,26691,408,17,9,0
8489,26691,408,18,9,0
8490,26691,408,19,9,0
8491,26691,408,20,9,0
8492,26691,408,21,9,0
8493,26691,408,22,9,0
8494,26691,408,23,9,0
8495,26691,408,24,9,0
8496,26691,408,25,9,0
8497,26691,408,26,9,A
8498,26691,408,27,6,0
8499,26691,408,28,7,0
8500,26691,408,29,7,0
8501,26691,408,30,7,0
8502,26691,408,31,7,0
8503,26691,408,32,6,0
8504,26691,408,33,7,0
8505,26691,408,34,7,0
8506,26691,408,35,7,0
8507,26691,408,36,7,0
8508,26691,408,37,9,0
8509,26691,408,38,9,0
8510,26691,408,39,9,0
8511,26691,408,40,9,0
8512,26691,408,41,9,0
8513,26691,408,42,9,0
8514,26691,408,43,9,0
8515,26691,408,44,9,0
8516,26691,408,45,9,0
8517,26691,408,46,9,0
8518,26691,408,47,9,0
8519,26691,408,48,9,0
8520,26691,408,49,9,0
8521,26691,408,50,9,0
8522,26691,408,51,9,0
8523,26691,408,52,9,0
8524,26691,408,53,9,0
8525,26691,408,54,9,0
8526,26691,408,55,9,0
8527,26691,408,56,9,0
8528,26691,408,57,9,0
8529,26691,408,58,9,0
8530,26691,408,59,9,0
8531,26691,408,60,9,0
8532,26691,408,61,9,0
8533,26691,408,62,9,0
8534,26691,408,63,9,0
8535,26691,408,64,9,0
8536,26691,408,65,9,0
8537,26691,408,66,9,0
8538,26691,408,67,9,0
8539,26691,408,68,9,0
8540,26691,408,69,9,0
8541,26691,408,70,9,0
8542,26691,408,71,9,0
8543,26691,408,72,9,0
8544,26691,408,73,9,0
8545,26691,408,74,9,0
8546,26691,408,75,A,0
8547,26691,408,76,7,0
8548,26691,408,77,7,0
8549,26691,408,78,7,0
8550,26691,408,80,2,A
8551,26691,408,81,2,0
8552,26691,408,82,2,0
8553,26691,408,83,2,0
8554,26691,408,84,9,0
8555,26691,408,85,9,0
8556,26691,410,11,7,0
8557,26691,410,12,7,0
8558,26691,410,26,0,A
8559,26691,410,30,6,0
8560,26691,410,79,2,0
8561,26691,410,80,0,A
8562,26691,410,91,5,0
8563,26691,412,26,0,A
8564,26691,412,39,3,0
8565,26691,412,40,3,0
8566,26691,412,41,3,0
8567,26691,412,42,3,0
8568,26691,412,43,5,0
8569,26691,412,44,5,0
8570,26691,412,50,5,0
8571,26691,412,62,7,0
8572,26691,412,63,7,0
8573,26691,412,71,A,0
8574,26691,412,72,7,0
8575,26691,412,73,6,0
8576,26691,412,76,7,0
8577,26691,412,77,7,0
8578,26691,412,80,7,A
8579,26691,412,81,7,0
8580,26691,412,85,7,0
8581,26691,412,86,7,0
8582,26691,412,87,7,0
8583,26691,412,88,7,0
8584,26691,412,89,9,0
8585,26691,412,90,9,0
8586,26691,412,91,9,0
8587,26691,412,92,3,0
8588,26691,412,93,9,0
8589,26691,412,94,9,0
8590,26691,412,101,7,0
8591,26691,414,9,9,0
8592,26691,414,10,9,0
8593,26691,414,11,9,0
8594,26691,414,12,9,0
8595,26691,414,13,9,0
8596,26691,414,14,9,0
8597,26691,414,15,9,0
8598,26691,414,17,6,0
8599,26691,414,18,7,0
8600,26691,414,19,7,0
8601,26691,414,20,7,0
8602,26691,414,21,7,0
8603,26691,414,22,9,0
8604,26691,414,23,9,0
8605,26691,414,24,9,0
8606,26691,414,25,9,0
8607,26691,414,26,9,A
8608,26691,414,27,9,0
8609,26691,414,28,9,0
8610,26691,414,29,9,0
8611,26691,414,30,9,0
8612,26691,414,31,A,0
8613,26691,414,33,7,0
8614,26691,414,34,7,0
8615,26691,414,35,7,0
8616,26691,414,36,7,0
8617,26691,414,37,9,0
8618,26691,414,38,9,0
8619,26691,414,39,9,0
8620,26691,414,40,9,0
8621,26691,414,41,9,0
8622,26691,414,42,9,0
8623,26691,414,43,4,0
8624,26691,414,44,4,0
8625,26691,414,45,3,0
8626,26691,414,46,7,0
8627,26691,414,47,4,0
8628,26691,414,48,4,0
8629,26691,414,49,7,0
8630,26691,414,50,9,0
8631,26691,414,52,7,0
8632,26691,414,54,7,0
8633,26691,414,55,7,0
8634,26691,414,56,7,0
8635,26691,414,57,7,0
8636,26691,414,58,9,0
8637,26691,414,59,6,0
8638,26691,414,62,7,0
8639,26691,414,63,7,0
8640,26691,414,64,7,0
8641,26691,414,65,2,0
8642,26691,414,66,7,0
8643,26691,414,67,7,0
8644,26691,414,68,7,0
8645,26691,414,69,7,0
8646,26691,415,87,7,0
8647,26691,415,88,7,0
8648,26691,415,89,7,0
8649,26691,415,90,7,0
8650,26691,415,91,9,0
8651,26691,420,9,9,0
8652,26691,420,10,9,0
8653,26691,420,11,2,0
8654,26691,420,12,1,0
8655,26691,420,13,1,0
8656,26691,420,14,1,0
8657,26691,420,15,1,0
8658,26691,420,17,1,0
8659,26691,420,26,7,A
8660,26691,420,27,7,0
8661,26691,420,28,1,0
8662,26691,420,29,1,0
8663,26691,420,30,1,0
8664,26691,420,31,1,0
8665,26691,420,32,9,0
8666,26691,420,33,9,0
8667,26691,420,34,9,0
8668,26691,420,40,5,0
8669,26691,420,60,7,0
8670,26691,420,63,7,0
8671,26691,420,67,4,0
8672,26691,420,68,7,0
8673,26691,420,69,7,0
8674,26691,420,70,7,0
8675,26691,420,71,7,0
8676,26691,420,72,5,0
8677,26691,420,73,9,0
8678,26691,420,74,9,0
8679,26691,420,75,9,0
8680,26691,420,77,7,0
8681,26691,420,78,7,0
8682,26691,420,79,7,0
8683,26691,420,80,7,A
8684,26691,420,85,7,0
8685,26691,420,86,7,0
8686,26691,420,87,5,0
8687,26691,420,88,7,0
8688,26691,420,89,7,0
8689,26691,420,90,7,0
8690,26691,420,92,7,0
8691,26691,420,93,7,0
8692,26691,420,97,7,0
8693,26691,421,9,9,0
8694,26691,421,10,9,0
8695,26691,421,11,9,0
8696,26691,421,12,9,0
8697,26691,421,13,9,0
8698,26691,421,14,9,0
8699,26691,421,15,9,0
8700,26691,421,16,9,0
8701,26691,421,17,9,0
8702,26691,421,18,9,0
8703,26691,421,19,9,0
8704,26691,421,20,9,0
8705,26691,421,21,9,0
8706,26691,421,22,9,0
8707,26691,421,24,7,0
8708,26691,421,25,7,0
8709,26691,421,26,7,A
8710,26691,421,27,7,0
8711,26691,421,28,9,0
8712,26691,421,29,9,0
8713,26691,421,30,9,0
8714,26691,421,31,9,0
8715,26691,421,32,9,0
8716,26691,421,33,9,0
8717,26691,421,34,9,0
8718,26691,421,35,9,0
8719,26691,421,36,9,0
8720,26691,421,37,9,0
8721,26691,421,38,9,0
8722,26691,421,39,9,0
8723,26691,421,40,9,0
8724,26691,421,41,9,0
8725,26691,421,44,7,0
8726,26691,421,45,7,0
8727,26691,421,46,3,0
8728,26691,421,47,3,0
8729,26691,421,48,3,0
8730,26691,421,49,9,0
8731,26691,421,50,9,0
8732,26691,421,51,9,0
8733,26691,421,52,9,0
8734,26691,421,53,9,0
8735,26691,421,54,9,0
8736,26691,421,55,9,0
8737,26691,421,56,9,0
8738,26691,421,57,9,0
8739,26691,421,58,9,0
8740,26691,421,59,9,0
8741,26691,421,60,9,0
8742,26691,421,61,9,0
8743,26691,421,62,9,0
8744,26691,421,63,9,0
8745,26691,421,64,2,0
8746,26691,421,65,7,0
8747,26691,421,80,0,A
8748,26691,421,81,5,0
8749,26691,421,82,5,0
8750,26691,421,83,5,0
8751,26691,422,15,6,0
8752,26691,422,16,7,0
8753,26691,422,17,7,0
8754,26691,422,20,7,0
8755,26691,422,21,7,0
8756,26691,422,22,3,0
8757,26691,422,23,7,0
8758,26691,422,24,9,0
8759,26691,422,25,9,0
8760,26691,422,26,9,A
8761,26691,422,27,9,0
8762,26691,422,28,9,0
8763,26691,422,29,9,0
8764,26691,422,30,9,0
8765,26691,422,31,9,0
8766,26691,422,32,9,0
8767,26691,422,33,9,0
8768,26691,422,34,9,0
8769,26691,422,35,9,0
8770,26691,422,36,9,0
8771,26691,422,37,9,0
8772,26691,422,38,9,0
8773,26691,422,39,9,0
8774,26691,422,40,9,0
8775,26691,422,41,5,0
8776,26691,422,42,3,0
8777,26691,422,43,3,0
8778,26691,422,44,3,0
8779,26691,422,45,3,0
8780,26691,422,56,7,0
8781,26691,422,63,3,0
8782,26691,422,64,3,0
8783,26691,422,70,7,0
8784,26691,422,73,2,0
8785,26691,422,74,7,0
8786,26691,422,75,7,0
8787,26691,422,80,0,A
8788,26691,422,82,7,0
8789,26691,422,83,7,0
8790,26691,422,85,7,0
8791,26691,422,86,7,0
8792,26691,424,21,2,0
8793,26691,424,22,7,0
8794,26691,424,23,7,0
8795,26691,424,24,7,0
8796,26691,424,25,7,0
8797,26691,424,26,9,A
8798,26691,424,27,9,0
8799,26691,424,37,7,0
8800,26691,424,38,7,0
8801,26691,424,41,3,0
8802,26691,424,44,3,0
8803,26691,424,45,7,0
8804,26691,424,46,7,0
8805,26691,424,47,7,0
8806,26691,424,48,9,0
8807,26691,424,49,9,0
8808,26691,424,51,7,0
8809,26691,424,56,6,0
8810,26691,424,63,2,0
8811,26691,424,80,0,A
8812,26691,424,91,6,0
8813,26691,424,92,4,0
8814,26691,424,93,6,0
8815,26691,424,94,6,0
8816,26691,424,96,6,0
8817,26691,424,101,6,0
8818,26691,427,9,3,0
8819,26691,427,26,0,A
8820,26691,427,50,7,0
8821,26691,427,53,7,0
8822,26691,427,54,7,0
8823,26691,427,55,7,0
8824,26691,427,56,7,0
8825,26691,427,57,9,0
8826,26691,427,71,7,0
8827,26691,427,72,7,0
8828,26691,427,73,7,0
8829,26691,427,74,7,0
8830,26691,427,75,4,0
8831,26691,427,76,7,0
8832,26691,427,77,7,0
8833,26691,427,78,7,0
8834,26691,427,79,7,0
8835,26691,427,80,9,A
8836,26691,427,81,9,0
8837,26691,427,83,7,0
8838,26691,427,84,7,0
8839,26691,427,86,3,0
8840,26691,427,98,7,0
8841,26691,427,99,2,0
8842,26691,427,100,7,0
8843,26691,427,101,7,0
8844,26691,429,9,9,0
8845,26691,429,10,9,0
8846,26691,429,11,9,0
8847,26691,429,12,9,0
8848,26691,429,13,9,0
8849,26691,429,14,9,0
8850,26691,429,15,9,0
8851,26691,429,16,9,0
8852,26691,429,17,9,0
8853,26691,429,18,9,0
8854,26691,429,19,9,0
8855,26691,429,20,9,0
8856,26691,429,21,9,0
8857,26691,429,22,9,0
8858,26691,429,23,9,0
8859,26691,429,24,9,0
8860,26691,429,25,9,0
8861,26691,429,26,9,A
8862,26691,429,27,9,0
8863,26691,429,28,9,0
8864,26691,429,29,9,0
8865,26691,429,31,7,0
8866,26691,429,32,7,0
8867,26691,429,33,7,0
8868,26691,429,34,7,0
8869,26691,429,36,7,0
8870,26691,429,37,7,0
8871,26691,429,38,7,0
8872,26691,429,39,7,0
8873,26691,429,40,9,0
8874,26691,429,41,6,0
8875,26691,429,42,7,0
8876,26691,429,43,7,0
8877,26691,429,44,6,0
8878,26691,429,45,6,0
8879,26691,429,46,6,0
8880,26691,429,47,6,0
8881,26691,429,48,9,0
8882,26691,429,49,9,0
8883,26691,429,50,9,0
8884,26691,429,51,9,0
8885,26691,429,52,9,0
8886,26691,429,53,9,0
8887,26691,429,55,6,0
8888,26691,429,57,6,0
8889,26691,429,58,6,0
8890,26691,429,59,6,0
8891,26691,429,63,6,0
8892,26691,429,64,6,0
8893,26691,429,66,6,0
8894,26691,429,67,9,0
8895,26691,429,68,9,0
8896,26691,429,69,9,0
8897,26691,429,70,9,0
8898,26691,429,71,9,0
8899,26691,429,72,9,0
8900,26691,429,80,5,A
8901,26691,429,82,7,0
8902,26691,432,9,9,0
8903,26691,432,11,7,0
8904,26691,432,12,7,0
8905,26691,432,13,7,0
8906,26691,432,14,7,0
8907,26691,432,15,9,0
8908,26691,432,17,7,0
8909,26691,432,18,7,0
8910,26691,432,19,7,0
8911,26691,432,20,7,0
8912,26691,432,21,9,0
8913,26691,432,22,9,0
8914,26691,432,23,9,0
8915,26691,432,24,9,0
8916,26691,432,25,9,0
8917,26691,432,26,9,A
8918,26691,432,27,9,0
8919,26691,432,28,9,0
8920,26691,432,38,7,0
8921,26691,432,39,1,0
8922,26691,432,40,7,0
8923,26691,432,41,7,0
8924,26691,432,42,7,0
8925,26691,432,43,7,0
8926,26691,432,44,9,0
8927,26691,432,45,9,0
8928,26691,432,46,9,0
8929,26691,432,47,9,0
8930,26691,432,48,9,0
8931,26691,432,49,9,0
8932,26691,432,50,9,0
8933,26691,432,51,9,0
8934,26691,432,52,9,0
8935,26691,432,53,9,0
8936,26691,432,54,9,0
8937,26691,432,55,9,0
8938,26691,432,56,9,0
8939,26691,432,57,9,0
8940,26691,432,58,9,0
8941,26691,432,59,9,0
8942,26691,432,60,6,0
8943,26691,432,61,6,0
8944,26691,432,63,6,0
8945,26691,432,64,6,0
8946,26691,432,66,6,0
8947,26691,432,67,9,0
8948,26691,432,68,9,0
8949,26691,432,69,9,0
8950,26691,432,70,9,0
8951,26691,432,72,6,0
8952,26691,432,73,6,0
8953,26691,432,74,7,0
8954,26691,432,75,6,0
8955,26691,432,77,6,0
8956,26691,432,78,6,0
8957,26691,432,79,6,0
8958,26691,432,80,6,A
8959,26691,432,81,9,0
8960,26691,432,82,9,0
8961,26691,432,83,9,0
8962,26691,432,84,9,0
8963,26691,432,86,6,0
8964,26691,432,88,6,0
8965,26691,432,89,6,0
8966,26691,432,90,6,0
8967,26691,432,91,6,0
8968,26691,432,92,9,0
8969,26691,432,93,9,0
8970,26691,432,94,9,0
8971,26691,432,95,9,0
8972,26691,432,96,9,0
8973,26691,432,97,9,0
8974,26691,432,98,9,0
8975,26691,432,99,9,0
8976,26691,432,100,9,0
8977,26691,433,9,A,0
8978,26691,433,13,7,0
8979,26691,433,14,7,0
8980,26691,433,18,7,0
8981,26691,433,19,7,0
8982,26691,433,20,7,0
8983,26691,433,21,7,0
8984,26691,433,22,9,0
8985,26691,433,23,9,0
8986,26691,433,24,9,0
8987,26691,433,25,9,0
8988,26691,433,26,A,A
8989,26691,433,27,7,0
8990,26691,433,28,7,0
8991,26691,433,29,7,0
8992,26691,433,30,7,0
8993,26691,433,31,9,0
8994,26691,433,32,9,0
8995,26691,433,33,9,0
8996,26691,433,34,9,0
8997,26691,433,39,7,0
8998,26691,433,40,7,0
8999,26691,433,41,7,0
9000,26691,433,42,7,0
9001,26691,433,43,9,0
9002,26691,433,44,9,0
9003,26691,433,45,9,0
9004,26691,433,46,9,0
9005,26691,433,47,9,0
9006,26691,433,48,A,0
9007,26691,433,49,7,0
9008,26691,433,50,7,0
9009,26691,433,51,7,0
9010,26691,433,52,7,0
9011,26691,433,53,9,0
9012,26691,433,54,9,0
9013,26691,433,58,7,0
9014,26691,433,64,5,0
9015,26691,433,73,7,0
9016,26691,433,78,5,0
9017,26691,433,79,5,0
9018,26691,433,80,7,A
9019,26691,433,81,7,0
9020,26691,433,82,7,0
9021,26691,433,83,7,0
9022,26691,433,84,9,0
9023,26691,433,85,9,0
9024,26691,433,86,9,0
9025,26691,433,87,9,0
9026,26691,433,88,9,0
9027,26691,433,89,9,0
9028,26691,433,90,9,0
9029,26691,433,91,9,0
9030,26691,433,92,9,0
9031,26691,433,93,9,0
9032,26691,433,94,9,0
9033,26691,433,95,9,0
9034,26691,433,96,9,0
9035,26691,433,97,9,0
9036,26691,433,98,9,0
9037,26691,433,99,9,0
9038,26691,433,100,9,0
9039,26691,433,101,9,0
9040,26691,436,21,7,0
9041,26691,436,26,0,A
9042,26691,436,27,7,0
9043,26691,436,38,7,0
9044,26691,436,44,7,0
9045,26691,436,45,7,0
9046,26691,436,46,7,0
9047,26691,436,47,7,0
9048,26691,436,48,9,0
9049,26691,436,50,7,0
9050,26691,436,51,7,0
9051,26691,436,56,7,0
9052,26691,436,57,7,0
9053,26691,436,58,7,0
9054,26691,436,59,7,0
9055,26691,436,63,7,0
9056,26691,436,64,7,0
9057,26691,436,66,7,0
9058,26691,436,70,7,0
9059,26691,436,71,7,0
9060,26691,436,72,7,0
9061,26691,436,73,7,0
9062,26691,436,74,9,0
9063,26691,436,75,9,0
9064,26691,436,76,9,0
9065,26691,436,77,9,0
9066,26691,436,78,9,0
9067,26691,436,80,3,A
9068,26691,436,81,7,0
9069,26691,436,82,7,0
9070,26691,436,83,7,0
9071,26691,436,84,7,0
9072,26691,436,85,9,0
9073,26691,436,86,9,0
9074,26691,436,87,9,0
9075,26691,436,88,9,0
9076,26691,436,89,9,0
9077,26691,436,90,9,0
9078,26691,436,91,9,0
9079,26691,436,92,9,0
9080,26691,436,93,9,0
9081,26691,436,95,7,0
9082,26691,436,96,7,0
9083,26691,436,97,7,0
9084,26691,436,98,7,0
9085,26691,436,99,9,0
9086,26691,436,100,9,0
9087,26691,436,101,9,0
9088,26691,438,9,9,0
9089,26691,438,10,9,0
9090,26691,438,11,9,0
9091,26691,438,12,9,0
9092,26691,438,13,9,0
9093,26691,438,14,9,0
9094,26691,438,15,9,0
9095,26691,438,16,9,0
9096,26691,438,17,9,0
9097,26691,438,18,9,0
9098,26691,438,19,9,0
9099,26691,438,20,9,0
9100,26691,438,21,9,0
9101,26691,438,23,6,0
9102,26691,438,25,6,0
9103,26691,438,26,0,A
9104,26691,438,27,7,0
9105,26691,438,28,7,0
9106,26691,438,29,7,0
9107,26691,438,30,7,0
9108,26691,438,32,7,0
9109,26691,438,42,7,0
9110,26691,438,43,7,0
9111,26691,438,44,2,0
9112,26691,438,45,2,0
9113,26691,438,46,7,0
9114,26691,438,47,7,0
9115,26691,438,48,7,0
9116,26691,438,50,7,0
9117,26691,438,51,7,0
9118,26691,438,52,7,0
9119,26691,438,53,7,0
9120,26691,438,80,0,A
9121,26691,439,22,2,0
9122,26691,439,26,0,A
9123,26691,439,27,2,0
9124,26691,439,28,2,0
9125,26691,439,29,2,0
9126,26691,439,30,2,0
9127,26691,439,31,9,0
9128,26691,439,32,9,0
9129,26691,439,33,9,0
9130,26691,439,80,0,A
9131,26691,441,9,9,0
9132,26691,441,10,1,0
9133,26691,441,11,6,0
9134,26691,441,12,6,0
9135,26691,441,13,6,0
9136,26691,441,14,6,0
9137,26691,441,15,9,0
9138,26691,441,16,9,0
9139,26691,441,17,9,0
9140,26691,441,18,9,0
9141,26691,441,19,9,0
9142,26691,441,20,9,0
9143,26691,441,21,9,0
9144,26691,441,22,9,0
9145,26691,441,23,9,0
9146,26691,441,24,9,0
9147,26691,441,25,9,0
9148,26691,441,26,7,A
9149,26691,441,27,7,0
9150,26691,441,28,7,0
9151,26691,441,29,7,0
9152,26691,441,30,9,0
9153,26691,441,31,9,0
9154,26691,441,32,9,0
9155,26691,441,33,9,0
9156,26691,441,35,7,0
9157,26691,441,37,7,0
9158,26691,441,38,7,0
9159,26691,441,41,7,0
9160,26691,441,42,7,0
9161,26691,441,43,7,0
9162,26691,441,44,7,0
9163,26691,441,45,9,0
9164,26691,441,46,9,0
9165,26691,441,47,9,0
9166,26691,441,49,7,0
9167,26691,441,50,7,0
9168,26691,441,51,7,0
9169,26691,441,52,7,0
9170,26691,441,53,9,0
9171,26691,441,54,9,0
9172,26691,441,55,9,0
9173,26691,441,56,9,0
9174,26691,441,57,9,0
9175,26691,441,58,9,0
9176,26691,441,59,9,0
9177,26691,441,60,9,0
9178,26691,441,61,9,0
9179,26691,441,62,9,0
9180,26691,441,63,9,0
9181,26691,441,68,7,0
9182,26691,441,69,7,0
9183,26691,441,70,7,0
9184,26691,441,71,7,0
9185,26691,441,72,9,0
9186,26691,441,73,9,0
9187,26691,441,74,9,0
9188,26691,441,75,6,0
9189,26691,441,76,1,0
9190,26691,441,77,7,0
9191,26691,441,78,7,0
9192,26691,441,79,7,0
9193,26691,441,80,5,A
9194,26691,441,82,7,0
9195,26691,441,83,7,0
9196,26691,441,84,7,0
9197,26691,441,85,7,0
9198,26691,441,86,9,0
9199,26691,441,88,7,0
9200,26691,441,89,7,0
9201,26691,441,90,7,0
9202,26691,441,91,7,0
9203,26691,441,93,7,0
9204,26691,441,94,7,0
9205,26691,441,95,7,0
9206,26691,441,96,7,0
9207,26691,441,97,9,0
9208,26691,441,98,9,0
9209,26691,441,99,9,0
9210,26691,441,100,9,0
9211,26691,441,101,9,0
9212,26691,442,26,0,A
9213,26691,442,41,5,0
9214,26691,442,80,0,A
9215,26691,443,9,9,0
9216,26691,443,10,9,0
9217,26691,443,11,9,0
9218,26691,443,12,9,0
9219,26691,443,13,9,0
9220,26691,443,15,7,0
9221,26691,443,26,0,A
9222,26691,443,27,7,0
9223,26691,443,28,7,0
9224,26691,443,41,7,0
9225,26691,443,42,7,0
9226,26691,443,43,7,0
9227,26691,443,44,7,0
9228,26691,443,45,9,0
9229,26691,443,46,9,0
9230,26691,443,47,9,0
9231,26691,443,51,7,0
9232,26691,443,52,7,0
9233,26691,443,54,1,0
9234,26691,443,55,7,0
9235,26691,443,56,1,0
9236,26691,443,57,7,0
9237,26691,443,58,7,0
9238,26691,443,59,7,0
9239,26691,443,60,7,0
9240,26691,443,61,9,0
9241,26691,443,62,9,0
9242,26691,443,63,9,0
9243,26691,443,64,9,0
9244,26691,443,65,9,0
9245,26691,443,66,9,0
9246,26691,443,67,9,0
9247,26691,443,68,9,0
9248,26691,443,69,9,0
9249,26691,443,70,9,0
9250,26691,443,71,9,0
9251,26691,443,72,9,0
9252,26691,443,73,9,0
9253,26691,443,77,5,0
9254,26691,443,79,3,0
9255,26691,443,80,0,A
9256,26691,445,10,7,0
9257,26691,445,11,7,0
9258,26691,445,12,7,0
9259,26691,445,13,7,0
9260,26691,445,14,A,0
9261,26691,445,15,7,0
9262,26691,445,16,7,0
9263,26691,445,17,7,0
9264,26691,445,18,7,0
9265,26691,445,19,9,0
9266,26691,445,20,9,0
9267,26691,445,21,9,0
9268,26691,445,22,9,0
9269,26691,445,24,7,0
9270,26691,445,25,7,0
9271,26691,445,26,7,A
9272,26691,445,27,7,0
9273,26691,445,28,9,0
9274,26691,445,29,9,0
9275,26691,445,30,9,0
9276,26691,445,39,2,0
9277,26691,445,40,2,0
9278,26691,445,41,2,0
9279,26691,445,42,2,0
9280,26691,445,43,9,0
9281,26691,445,44,9,0
9282,26691,445,45,9,0
9283,26691,445,46,9,0
9284,26691,445,47,9,0
9285,26691,445,48,9,0
9286,26691,445,49,9,0
9287,26691,445,50,9,0
9288,26691,445,51,9,0
9289,26691,445,52,9,0
9290,26691,445,53,9,0
9291,26691,445,54,9,0
9292,26691,445,55,9,0
9293,26691,445,56,9,0
9294,26691,445,57,9,0
9295,26691,445,58,9,0
9296,26691,445,59,9,0
9297,26691,445,60,7,0
9298,26691,445,61,7,0
9299,26691,445,62,7,0
9300,26691,445,63,7,0
9301,26691,445,64,9,0
9302,26691,445,65,9,0
9303,26691,445,66,9,0
9304,26691,445,67,9,0
9305,26691,445,68,9,0
9306,26691,445,69,9,0
9307,26691,445,70,9,0
9308,26691,445,71,9,0
9309,26691,445,72,9,0
9310,26691,445,73,9,0
9311,26691,445,74,9,0
9312,26691,445,76,2,0
9313,26691,445,77,2,0
9314,26691,445,78,2,0
9315,26691,445,79,2,0
9316,26691,445,80,9,A
9317,26691,445,81,9,0
9318,26691,445,82,9,0
9319,26691,445,83,9,0
9320,26691,445,84,9,0
9321,26691,445,85,9,0
9322,26691,445,86,9,0
9323,26691,445,87,9,0
9324,26691,445,89,2,0
9325,26691,445,90,2,0
9326,26691,445,91,2,0
9327,26691,445,92,2,0
9328,26691,445,93,9,0
9329,26691,445,94,9,0
9330,26691,445,95,9,0
9331,26691,445,96,9,0
9332,26691,445,97,9,0
9333,26691,445,98,9,0
9334,26691,445,99,9,0
9335,26691,445,100,9,0
9336,26691,445,101,9,0
9337,26691,446,22,7,0
9338,26691,446,26,0,A
9339,26691,446,40,7,0
9340,26691,446,41,7,0
9341,26691,446,50,6,0
9342,26691,446,70,2,0
9343,26691,446,80,0,A
9344,26691,446,93,5,0
9345,26691,447,26,3,A
9346,26691,447,66,5,0
9347,26691,447,80,0,A
9348,26691,448,26,5,A
9349,26691,448,43,5,0
9350,26691,448,44,5,0
9351,26691,448,62,5,0
9352,26691,448,66,7,0
9353,26691,448,67,7,0
9354,26691,448,72,5,0
9355,26691,448,79,7,0
9356,26691,448,80,7,A
9357,26691,448,81,7,0
9358,26691,448,82,7,0
9359,26691,448,83,9,0
9360,26691,448,84,9,0
9361,26691,450,9,7,0
9362,26691,450,10,7,0
9363,26691,450,11,7,0
9364,26691,450,12,9,0
9365,26691,450,13,9,0
9366,26691,450,14,9,0
9367,26691,450,15,9,0
9368,26691,450,16,9,0
9369,26691,450,17,9,0
9370,26691,450,18,9,0
9371,26691,450,19,9,0
9372,26691,450,20,9,0
9373,26691,450,21,9,0
9374,26691,450,22,6,0
9375,26691,450,23,7,0
9376,26691,450,24,7,0
9377,26691,450,25,7,0
9378,26691,450,26,0,A
9379,26691,450,28,7,0
9380,26691,450,29,7,0
9381,26691,450,30,7,0
9382,26691,450,31,7,0
9383,26691,450,32,9,0
9384,26691,450,33,9,0
9385,26691,450,34,9,0
9386,26691,450,35,9,0
9387,26691,450,36,9,0
9388,26691,450,38,7,0
9389,26691,450,39,7,0
9390,26691,450,40,7,0
9391,26691,450,41,7,0
9392,26691,450,42,9,0
9393,26691,450,43,9,0
9394,26691,450,44,9,0
9395,26691,450,45,9,0
9396,26691,450,46,9,0
9397,26691,450,47,9,0
9398,26691,450,48,9,0
9399,26691,450,49,9,0
9400,26691,450,50,9,0
9401,26691,450,51,9,0
9402,26691,450,58,3,0
9403,26691,450,59,3,0
9404,26691,450,61,7,0
9405,26691,450,62,7,0
9406,26691,450,63,5,0
9407,26691,450,64,7,0
9408,26691,450,70,7,0
9409,26691,450,72,7,0
9410,26691,450,73,7,0
9411,26691,450,77,7,0
9412,26691,450,80,5,A
9413,26691,450,81,5,0
9414,26691,450,82,5,0
9415,26691,450,83,5,0
9416,26691,450,84,9,0
9417,26691,450,85,7,0
9418,26691,450,86,5,0
9419,26691,450,98,7,0
9420,26691,31401,10,7,0
9421,26691,31401,22,7,0
9422,26691,31401,23,7,0
9423,26691,31401,26,0,A
9424,26691,31401,27,7,0
9425,26691,31401,28,7,0
9426,26691,31401,29,7,0
9427,26691,31401,30,7,0
9428,26691,31401,31,9,0
9429,26691,31401,33,7,0
9430,26691,31401,34,7,0
9431,26691,31401,35,7,0
9432,26691,31401,36,7,0
9433,26691,31401,37,9,0
9434,26691,31401,38,9,0
9435,26691,31401,39,9,0
9436,26691,31401,40,9,0
9437,26691,31401,41,9,0
9438,26691,31401,42,9,0
9439,26691,31401,43,9,0
9440,26691,31401,44,9,0
9441,26691,31401,45,9,0
9442,26691,31401,46,9,0
9443,26691,31401,47,9,0
9444,26691,31401,49,7,0
9445,26691,31401,50,7,0
9446,26691,31401,52,7,0
9447,26691,31401,53,7,0
9448,26691,31401,54,7,0
9449,26691,31401,63,7,0
9450,26691,31401,65,7,0
9451,26691,31401,66,7,0
9452,26691,31401,68,3,0
9453,26691,31401,69,7,0
9454,26691,31401,70,7,0
9455,26691,31401,71,7,0
9456,26691,31401,72,7,0
9457,26691,31401,73,9,0
9458,26691,31401,74,9,0
9459,26691,31401,75,9,0
9460,26691,31401,76,9,0
9461,26691,31401,77,9,0
9462,26691,31401,78,9,0
9463,26691,31401,79,9,0
9464,26691,31401,80,9,A
9465,26691,31401,81,9,0
9466,26691,31401,82,9,0
9467,26691,31401,83,9,0
9468,26691,31401,85,7,0
9469,26691,31401,86,7,0
9470,26691,31401,87,7,0
